time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2025-08-25,27.1,17.8,0.00,0.00,0.0,31899.85,17.0,3,284,74
2025-08-26,28.4,18.5,3.10,3.10,13.0,40176.95,17.8,53,265,78
2025-08-27,26.6,19.3,16.80,16.80,16.0,26138.43,20.7,65,256,86
2025-08-28,25.8,19.5,6.60,6.60,19.0,26433.59,18.4,61,246,89
2025-08-29,25.4,19.6,0.10,0.10,1.0,14544.04,22.4,51,253,82
2025-08-30,27.8,19.6,4.00,4.00,12.0,39504.11,19.9,61,263,83
2025-08-31,26.9,19.5,10.00,10.00,11.0,31652.26,19.3,63,272,85
2025-09-01,26.6,18.9,4.30,4.30,7.0,31049.93,21.9,63,277,80
2025-09-02,27.1,18.8,6.00,6.00,12.0,36461.92,22.1,63,271,83
2025-09-03,25.5,19.5,5.60,5.60,13.0,19496.98,18.9,61,266,88
2025-09-04,26.0,19.2,2.70,2.70,9.0,39964.65,19.4,53,261,83
2025-09-05,26.8,19.0,1.30,1.30,7.0,39600.00,13.5,51,262,81
2025-09-06,27.0,19.4,3.40,3.40,11.0,31419.87,13.3,53,269,84
2025-09-07,27.7,19.1,1.70,1.70,10.0,40234.52,14.3,53,280,80
2025-09-08,28.0,18.8,1.00,1.00,6.0,39145.84,11.2,51,291,75
2025-09-09,28.1,19.0,1.60,1.60,9.0,42703.68,6.6,51,284,77
2025-09-10,27.5,19.5,9.10,9.10,12.0,35404.00,14.2,63,272,84
2025-09-11,26.2,19.2,0.00,0.00,0.0,34151.70,14.5,3,314,78
2025-09-12,27.2,19.2,0.40,0.40,4.0,32400.00,12.6,51,309,75
2025-09-13,28.0,18.9,1.20,1.20,9.0,36142.63,11.6,51,260,76
2025-09-14,27.8,18.8,0.00,0.00,0.0,27489.49,13.1,3,260,75
2025-09-15,28.4,19.1,2.20,2.20,8.0,42444.73,15.8,53,267,77
2025-09-16,27.5,19.8,4.50,4.50,8.0,20576.91,16.1,61,260,85
2025-09-17,25.6,19.7,11.10,11.10,17.0,17787.52,12.4,63,265,88
2025-09-18,27.2,19.3,16.70,16.70,17.0,30647.99,15.5,63,269,87
2025-09-19,24.3,19.2,6.20,6.20,14.0,7200.00,14.5,53,266,90
2025-09-20,26.7,19.3,16.20,16.20,11.0,25466.67,16.7,65,276,87
2025-09-21,27.0,18.9,3.80,3.80,12.0,37826.57,14.6,61,283,83
2025-09-22,27.0,19.1,1.10,1.10,4.0,38841.10,15.1,53,271,81
2025-09-23,25.3,19.1,8.40,8.40,12.0,20882.30,17.7,63,276,85
2025-09-24,25.4,18.9,3.50,3.50,9.0,36769.90,20.0,55,272,84
2025-09-25,27.1,19.0,8.50,8.50,8.0,37961.54,18.7,63,279,83
2025-09-26,26.9,18.8,1.10,1.10,6.0,35615.90,20.5,51,272,77
2025-09-27,26.5,19.2,2.80,2.80,9.0,40082.60,25.2,55,264,80
2025-09-28,28.0,19.5,1.40,1.40,10.0,37189.25,23.9,51,253,77
2025-09-29,28.3,18.0,0.40,0.40,4.0,37428.89,23.4,51,264,75
2025-09-30,28.1,17.9,0.10,0.10,1.0,36310.36,21.8,51,274,71
2025-10-01,29.2,19.5,2.40,2.40,6.0,36701.67,18.8,53,269,72
2025-10-02,28.0,19.8,3.10,3.10,4.0,31522.51,18.9,63,267,77
2025-10-03,29.5,19.4,14.20,14.20,7.0,31193.58,11.8,65,281,77
2025-10-04,26.3,18.3,5.10,5.10,13.0,14400.00,12.7,61,271,84
2025-10-05,28.5,19.5,4.20,4.20,9.0,37029.81,16.6,55,290,74
2025-10-06,27.1,19.4,1.50,1.50,5.0,35071.88,10.8,53,323,73
2025-10-07,28.7,18.9,0.90,0.90,5.0,39820.66,8.7,51,337,70
2025-10-08,27.8,19.1,12.90,12.90,14.0,29292.35,7.9,63,78,79
2025-10-09,27.5,19.6,39.50,39.50,20.0,36000.00,10.3,63,256,85
2025-10-10,27.0,18.9,15.30,15.30,13.0,28709.66,12.7,63,31,84
2025-10-11,27.0,18.8,1.20,1.20,6.0,39326.59,10.4,53,49,77
2025-10-12,27.8,18.9,0.00,0.00,0.0,39918.20,11.2,3,54,71
2025-10-13,27.8,19.1,0.10,0.10,1.0,37301.64,12.4,51,23,76
2025-10-14,28.0,20.2,5.80,5.80,13.0,37577.31,13.7,61,86,79
2025-10-15,26.6,20.4,2.10,2.10,9.0,36000.00,15.5,53,70,85
2025-10-16,27.1,20.2,3.90,3.90,9.0,36628.45,19.3,61,82,86
2025-10-17,26.3,19.6,5.00,5.00,12.0,26696.66,16.1,55,74,88
2025-10-18,27.3,19.0,17.70,17.70,18.0,19431.84,16.0,63,72,89
2025-10-19,27.3,19.5,19.90,19.90,15.0,33294.27,12.6,63,97,86
2025-10-20,27.0,20.0,3.10,3.10,5.0,32446.75,13.7,61,86,86
2025-10-21,25.4,20.2,8.20,8.20,17.0,6848.67,17.6,61,61,90
2025-10-22,24.5,19.9,22.90,22.90,20.0,9142.12,17.7,63,87,91
2025-10-23,25.7,19.4,1.10,1.10,5.0,24922.94,13.5,51,224,83
2025-10-24,25.1,19.7,0.10,0.10,1.0,12198.01,16.8,51,242,82
2025-10-25,26.6,19.5,0.00,0.00,0.0,39600.00,13.9,3,230,78
2025-10-26,27.6,19.6,0.40,0.40,2.0,36000.00,9.2,51,249,79
2025-10-27,23.9,19.4,4.60,4.60,16.0,7709.90,17.0,53,276,89
2025-10-28,24.0,19.9,0.50,0.50,4.0,0.00,19.4,51,270,85
2025-10-29,26.8,18.2,0.10,0.10,1.0,36451.27,21.9,51,242,79
2025-10-30,26.9,18.0,0.00,0.00,0.0,39600.00,20.2,3,240,76
2025-10-31,27.2,17.9,0.00,0.00,0.0,39600.00,15.0,3,230,71
2025-11-01,28.4,17.6,0.00,0.00,0.0,39600.00,9.1,3,228,69
2025-11-02,27.8,17.6,0.00,0.00,0.0,39600.00,9.4,3,301,73
2025-11-03,28.0,18.5,0.00,0.00,0.0,39600.00,9.9,3,301,71
2025-11-04,27.0,18.5,0.10,0.10,1.0,23393.75,11.3,51,329,78
2025-11-05,27.4,19.4,5.40,5.40,9.0,32466.37,11.1,63,324,80
2025-11-06,26.5,19.1,1.00,1.00,4.0,39600.00,11.4,53,20,81
2025-11-07,27.5,18.7,0.60,0.60,6.0,38204.13,10.8,51,50,75
2025-11-08,27.2,17.4,0.00,0.00,0.0,39600.00,11.5,3,28,64
2025-11-09,26.5,17.1,0.00,0.00,0.0,39600.00,11.0,2,37,54
2025-11-10,28.8,17.1,0.00,0.00,0.0,39600.00,9.4,3,56,61
2025-11-11,27.5,18.6,0.00,0.00,0.0,37727.70,10.3,3,64,68
2025-11-12,27.9,19.0,0.10,0.10,1.0,39600.00,11.3,51,76,72
2025-11-13,28.0,19.0,0.60,0.60,4.0,39600.00,12.5,51,73,73
2025-11-14,27.9,16.5,0.00,0.00,0.0,39600.00,12.6,3,53,68
2025-11-15,26.7,16.2,0.00,0.00,0.0,39600.00,12.0,3,69,67
2025-11-16,26.3,17.1,0.00,0.00,0.0,28916.42,13.2,3,58,69
2025-11-17,26.5,17.0,0.00,0.00,0.0,29054.52,12.7,3,55,68
2025-11-18,24.5,18.1,5.90,5.90,11.0,33626.31,15.4,63,62,80
2025-11-19,26.6,18.1,0.30,0.30,3.0,34648.40,13.9,51,84,79
2025-11-20,27.8,18.0,0.00,0.00,0.0,35316.27,10.4,3,74,75
2025-11-21,27.2,18.2,0.60,0.60,4.0,36931.83,13.7,51,71,83
2025-11-22,26.9,19.4,1.50,1.50,6.0,29726.50,17.6,53,78,82
2025-11-23,26.5,19.1,0.40,0.40,3.0,26385.93,17.0,51,79,81
2025-11-24,26.8,18.2,0.00,0.00,0.0,29188.57,15.1,3,79,78
2025-11-25,26.5,17.4,0.00,0.00,0.0,35004.95,14.4,3,76,75
2025-11-26,26.5,16.5,0.00,0.00,0.0,36779.79,15.6,3,66,74
2025-11-27,25.2,15.8,0.00,0.00,0.0,31811.65,15.7,3,60,73
2025-11-28,24.8,15.9,0.00,0.00,0.0,29804.13,18.9,3,45,73
2025-11-29,22.2,16.3,3.20,3.20,6.0,4025.78,17.6,55,32,81
2025-11-30,21.4,18.5,3.30,3.30,11.0,0.00,14.6,53,2,92
2025-12-01,23.9,18.7,0.00,0.00,0.0,31019.82,16.8,3,23,82
2025-12-02,24.8,18.5,0.70,0.70,3.0,21234.65,13.8,51,35,84
2025-12-03,25.0,19.1,1.50,1.50,12.0,28892.74,17.2,51,62,86
2025-12-04,25.9,19.2,7.40,7.40,4.0,26392.58,14.3,63,80,85
2025-12-05,24.9,17.8,1.20,1.20,8.0,29849.90,17.4,51,63,82
2025-12-06,25.5,17.1,0.00,0.00,0.0,38399.86,13.5,3,78,77
2025-12-07,26.5,16.7,0.00,0.00,0.0,37408.52,12.2,3,73,76
2025-12-08,27.1,15.2,0.00,0.00,0.0,36000.00,13.7,3,53,66
2025-12-09,27.2,15.2,0.00,0.00,0.0,39341.20,13.9,3,79,70
2025-12-10,27.4,14.9,0.00,0.00,0.0,39472.57,13.5,3,60,57
2025-12-11,26.5,14.6,0.00,0.00,0.0,39430.72,14.6,0,67,64
2025-12-12,26.7,13.9,0.00,0.00,0.0,39389.11,11.9,3,72,66
2025-12-13,27.2,14.1,0.00,0.00,0.0,36133.00,13.4,3,66,57
2025-12-14,26.0,14.1,0.00,0.00,0.0,39305.79,11.8,3,79,62
2025-12-15,26.4,14.2,0.00,0.00,0.0,38438.94,12.5,3,77,63
2025-12-16,25.0,15.9,0.10,0.10,1.0,28190.82,21.9,51,83,78
2025-12-17,26.9,15.0,0.00,0.00,0.0,36083.95,16.1,3,67,69
2025-12-18,27.0,14.9,0.00,0.00,0.0,39129.03,12.9,3,70,63
2025-12-19,26.5,14.4,0.00,0.00,0.0,37406.02,11.6,3,80,60
2025-12-20,25.2,13.8,0.00,0.00,0.0,33546.46,11.4,3,88,65
2025-12-21,25.7,14.2,0.00,0.00,0.0,33883.05,11.7,3,86,68
2025-12-22,24.8,14.2,0.00,0.00,0.0,32550.16,12.7,3,83,72
2025-12-23,25.6,14.4,0.00,0.00,0.0,34982.00,9.9,3,78,64
2025-12-24,25.2,14.8,0.00,0.00,0.0,35331.58,11.7,3,80,65
2025-12-25,26.8,14.4,0.00,0.00,0.0,39219.76,12.3,3,95,61
2025-12-26,26.4,16.2,0.00,0.00,0.0,36463.68,12.6,3,90,65
2025-12-27,26.0,15.0,0.00,0.00,0.0,37391.40,12.0,3,86,62
2025-12-28,26.6,14.9,0.00,0.00,0.0,33088.88,12.4,3,88,67
2025-12-29,27.2,15.2,0.00,0.00,0.0,33393.74,11.4,3,91,67
2025-12-30,28.6,16.5,0.00,0.00,0.0,33554.63,9.1,3,79,63
2025-12-31,28.1,17.1,0.50,0.50,5.0,33977.25,10.2,51,142,67
2026-01-01,27.2,18.2,0.50,0.50,4.0,39027.91,13.4,51,97,74
2026-01-02,26.9,17.3,0.00,0.00,0.0,36604.49,13.5,3,106,68
2026-01-03,26.5,16.2,0.00,0.00,0.0,29665.64,15.7,3,84,59
2026-01-04,26.3,14.9,0.00,0.00,0.0,38109.32,15.7,3,70,57
2026-01-05,26.1,14.3,0.00,0.00,0.0,39651.85,14.4,3,80,62
2026-01-06,25.5,15.8,0.00,0.00,0.0,28630.08,16.1,3,80,66
2026-01-07,25.8,14.7,0.00,0.00,0.0,39104.13,16.6,3,80,57
2026-01-08,25.1,14.5,0.00,0.00,0.0,39285.28,16.1,3,81,58
2026-01-09,26.2,14.0,0.00,0.00,0.0,35710.67,13.3,3,69,64
2026-01-10,24.1,16.0,0.00,0.00,0.0,15551.60,14.1,3,60,71
2026-01-11,22.0,16.6,0.20,0.20,2.0,1297.87,14.8,51,77,81
2026-01-12,23.9,17.2,0.30,0.30,1.0,29165.94,16.1,51,88,78
2026-01-13,26.2,16.9,0.80,0.80,3.0,37315.79,14.5,51,93,75
2026-01-14,26.9,16.9,0.70,0.70,3.0,38735.88,11.5,51,90,72
2026-01-15,29.1,17.1,0.00,0.00,0.0,38717.18,13.0,3,82,63
2026-01-16,27.7,15.4,0.00,0.00,0.0,38422.58,12.1,3,71,59
2026-01-17,27.1,14.8,0.00,0.00,0.0,39475.58,10.9,3,71,49
2026-01-18,28.1,14.8,0.00,0.00,0.0,40837.17,13.4,0,97,43
2026-01-19,28.9,15.4,0.00,0.00,0.0,40862.66,15.3,0,95,47
2026-01-20,28.1,15.2,0.00,0.00,0.0,40888.70,15.0,3,93,43
2026-01-21,26.8,14.8,0.00,0.00,0.0,40915.27,14.6,2,84,46
2026-01-22,26.1,14.8,0.00,0.00,0.0,40942.41,13.5,2,89,47
2026-01-23,27.1,13.9,0.00,0.00,0.0,40970.50,13.9,3,93,58
2026-01-24,25.2,16.0,0.10,0.10,1.0,19962.99,14.6,51,70,73
2026-01-25,25.0,18.1,0.00,0.00,0.0,28285.96,15.3,3,85,71
2026-01-26,24.2,17.1,1.30,1.30,8.0,22422.08,14.0,51,101,79
2026-01-27,28.2,16.8,0.00,0.00,0.0,33212.75,15.3,3,97,61
2026-01-28,29.6,16.5,0.00,0.00,0.0,41123.27,14.6,3,79,56
2026-01-29,27.9,16.3,0.00,0.00,0.0,41155.97,13.9,0,86,55
2026-01-30,28.1,16.0,0.00,0.00,0.0,41189.28,14.8,3,82,44
2026-01-31,28.3,15.8,0.00,0.00,0.0,41223.16,14.2,3,79,42
2026-02-01,29.1,15.4,0.00,0.00,0.0,38920.01,14.2,3,91,58
2026-02-02,28.6,16.3,0.00,0.00,0.0,41292.42,15.2,2,87,59
2026-02-03,28.9,15.9,0.00,0.00,0.0,41327.74,14.0,3,79,52
2026-02-04,28.0,15.1,0.00,0.00,0.0,41363.45,14.8,0,78,48
2026-02-05,28.5,15.6,0.00,0.00,0.0,41399.51,13.1,0,76,46
2026-02-06,28.7,16.0,0.00,0.00,0.0,41435.88,16.4,0,77,46
2026-02-07,28.9,16.2,0.00,0.00,0.0,41472.53,15.2,3,85,41
2026-02-08,29.4,16.9,0.00,0.00,0.0,41509.42,11.7,3,84,48
2026-02-09,29.6,16.5,0.00,0.00,0.0,41546.50,13.8,3,85,49
2026-02-10,29.1,15.2,0.00,0.00,0.0,41583.74,14.7,3,71,50
2026-02-11,27.0,13.9,0.00,0.00,0.0,41621.10,15.8,3,78,47
2026-02-12,27.8,13.2,0.00,0.00,0.0,41658.86,12.9,3,98,57
2026-02-13,29.6,16.6,0.00,0.00,0.0,41697.20,13.1,3,94,48
2026-02-14,29.9,16.2,0.00,0.00,0.0,39492.98,13.9,3,100,53
2026-02-15,30.4,17.4,0.00,0.00,0.0,41775.44,15.0,3,69,41
2026-02-16,29.5,17.3,0.00,0.00,0.0,41815.26,16.1,3,92,42
2026-02-17,29.6,16.9,0.00,0.00,0.0,41855.49,16.0,3,87,38
2026-02-18,29.6,17.0,0.00,0.00,0.0,36230.12,15.4,3,105,50
2026-02-19,30.4,16.6,0.00,0.00,0.0,41190.95,16.6,3,99,53
2026-02-20,30.5,18.6,0.00,0.00,0.0,37416.79,17.5,3,96,56
2026-02-21,30.3,19.1,0.10,0.10,1.0,42019.79,13.1,51,77,57
2026-02-22,31.4,18.9,0.00,0.00,0.0,40695.71,14.7,3,75,55
2026-02-23,32.1,18.5,0.00,0.00,0.0,36805.25,15.5,3,78,49
2026-02-24,31.3,19.5,0.00,0.00,0.0,42145.46,13.8,3,102,50
2026-02-25,29.4,19.5,0.10,0.10,1.0,39507.95,13.1,51,51,51
2026-02-26,30.2,21.0,0.10,0.10,1.0,41635.86,13.6,51,87,44
2026-02-27,31.0,20.1,0.00,0.00,0.0,41141.96,14.2,3,147,45
2026-02-28,30.8,20.2,0.00,0.00,0.0,39111.76,12.9,3,131,45
2026-03-01,31.1,20.2,0.00,0.00,0.0,40983.55,14.4,3,122,45
2026-03-02,32.2,20.3,0.00,0.00,0.0,42398.93,14.2,3,89,41
2026-03-03,31.8,20.4,0.00,0.00,0.0,42440.97,16.0,0,87,38
2026-03-04,31.7,20.1,0.00,0.00,0.0,42483.05,14.3,0,98,39
2026-03-05,32.8,19.2,0.00,0.00,0.0,42525.47,12.0,0,59,34
2026-03-06,33.5,20.2,0.00,0.00,0.0,42568.18,10.3,2,99,34
2026-03-07,33.6,19.6,0.00,0.00,0.0,39130.87,13.1,3,109,47
2026-03-08,33.0,19.9,0.00,0.00,0.0,42654.38,13.8,0,95,41
2026-03-09,31.2,19.1,0.00,0.00,0.0,42697.80,18.8,2,90,56
2026-03-10,29.9,18.0,0.00,0.00,0.0,42741.40,15.3,2,92,54
2026-03-11,31.2,18.4,0.00,0.00,0.0,42785.14,12.8,3,97,50
2026-03-12,32.4,20.1,0.00,0.00,0.0,42828.98,15.8,1,88,41
2026-03-13,33.2,20.0,0.00,0.00,0.0,42872.93,17.0,2,113,40
2026-03-14,32.3,20.5,0.00,0.00,0.0,42916.90,15.8,2,123,41
2026-03-15,33.0,20.6,0.00,0.00,0.0,42960.90,13.8,0,114,42
2026-03-16,33.0,20.6,0.20,0.20,2.0,40730.56,10.7,51,135,42
2026-03-17,32.5,19.9,2.30,2.30,5.0,38041.81,15.4,53,115,52
2026-03-18,31.0,18.3,0.50,0.50,1.0,41288.24,12.0,53,100,58
2026-03-19,31.1,17.6,0.00,0.00,0.0,43022.51,10.7,3,95,56
2026-03-20,30.4,19.1,0.00,0.00,0.0,43026.96,9.9,1,128,58
2026-03-21,31.4,20.2,0.60,0.60,1.0,43031.48,13.1,53,136,57
2026-03-22,31.6,21.5,1.30,1.30,4.0,43036.11,12.6,51,138,56
2026-03-23,32.3,20.6,0.00,0.00,0.0,43040.82,13.0,2,128,51
2026-03-24,32.3,20.6,0.00,0.00,0.0,43045.24,12.0,2,124,51
2026-03-25,33.7,20.8,0.00,0.00,0.0,43049.36,14.9,1,107,48
2026-03-26,33.8,20.4,0.00,0.00,0.0,43053.22,15.8,0,99,43
2026-03-27,34.8,21.6,0.00,0.00,0.0,43056.87,13.8,1,112,35
2026-03-28,33.6,21.9,0.00,0.00,0.0,43060.35,13.4,3,262,42
2026-03-29,33.1,22.5,0.80,0.80,4.0,34217.38,12.4,51,39,50
2026-03-30,31.5,22.8,0.10,0.10,1.0,40233.48,13.1,51,129,46
2026-03-31,33.3,20.6,0.00,0.00,0.0,39600.00,16.2,3,102,46
2026-04-01,33.5,19.9,0.00,0.00,0.0,43073.35,16.3,3,108,46
2026-04-02,33.7,20.1,0.00,0.00,0.0,43076.59,13.3,3,130,45
2026-04-03,34.2,21.0,0.00,0.00,0.0,42365.53,10.7,3,210,42
2026-04-04,31.5,21.6,0.30,0.30,3.0,36681.41,12.2,51,283,54
2026-04-05,32.3,22.0,0.30,0.30,2.0,43086.91,14.9,51,314,48
2026-04-06,34.0,22.2,0.00,0.00,0.0,43090.70,13.7,3,313,41
2026-04-07,34.2,21.8,0.00,0.00,0.0,43094.73,12.4,0,286,34
2026-04-08,34.9,21.7,0.00,0.00,0.0,43099.04,13.8,3,17,39
2026-04-09,33.6,23.0,0.10,0.10,1.0,42610.18,12.3,51,242,46
2026-04-10,34.5,23.0,0.70,0.70,3.0,43088.19,14.5,51,107,55
2026-04-11,35.4,23.5,0.00,0.00,0.0,43114.06,12.7,1,120,48
2026-04-12,34.7,23.9,0.00,0.00,0.0,43119.84,14.9,1,123,44
2026-04-13,36.5,23.4,0.00,0.00,0.0,43125.75,15.6,3,112,43
2026-04-14,35.9,23.5,0.00,0.00,0.0,43131.76,15.5,3,127,35
2026-04-15,35.4,22.5,0.00,0.00,0.0,43137.90,14.0,1,139,41
2026-04-16,35.7,22.8,0.00,0.00,0.0,43144.18,17.6,3,135,45
2026-04-17,35.7,23.2,0.00,0.00,0.0,43150.62,14.5,3,121,39
2026-04-18,35.8,23.6,0.00,0.00,0.0,43157.25,16.4,3,122,38
2026-04-19,35.2,23.0,0.00,0.00,0.0,43164.09,13.0,1,143,38
2026-04-20,35.5,22.9,0.00,0.00,0.0,43171.14,16.4,2,118,43
2026-04-21,35.9,22.8,0.00,0.00,0.0,43178.44,14.3,3,111,41
2026-04-22,35.8,23.2,0.00,0.00,0.0,43185.99,15.9,1,102,36
2026-04-23,36.2,23.6,0.00,0.00,0.0,43193.82,16.4,3,114,35
2026-04-24,35.1,24.0,0.00,0.00,0.0,43200.00,15.2,3,123,36
2026-04-25,35.1,23.9,0.00,0.00,0.0,41333.96,15.0,3,128,39
2026-04-26,35.9,24.0,0.00,0.00,0.0,43200.00,14.9,3,137,38
2026-04-27,36.9,23.6,0.00,0.00,0.0,40669.89,11.7,3,164,40
2026-04-28,36.2,23.8,0.00,0.00,0.0,39705.97,12.8,3,145,44
2026-04-29,35.5,23.1,0.10,0.10,1.0,42071.38,9.0,51,184,48
2026-04-30,34.6,21.6,3.00,3.00,1.0,38217.31,16.1,63,237,65
2026-05-01,31.5,21.6,0.00,0.00,0.0,43200.00,10.1,3,261,68
2026-05-02,33.2,21.6,0.00,0.00,0.0,43200.00,15.2,3,253,63
2026-05-03,33.5,21.6,0.00,0.00,0.0,42928.60,11.2,3,257,58
2026-05-04,33.4,21.9,0.00,0.00,0.0,41461.14,14.1,3,292,56
2026-05-05,31.5,22.2,0.00,0.00,0.0,36860.56,12.5,3,316,54
2026-05-06,32.2,22.1,0.70,0.70,5.0,41548.53,16.7,51,67,62
2026-05-07,31.9,21.8,1.00,1.00,2.0,43200.00,11.7,53,127,63
2026-05-08,32.8,21.2,1.40,1.40,5.0,42346.89,17.2,53,79,64
2026-05-09,32.0,21.5,6.60,6.60,5.0,37671.68,15.0,63,87,72
2026-05-10,32.6,21.5,0.00,0.00,0.0,43191.59,17.9,3,81,60
2026-05-11,34.0,21.4,0.00,0.00,0.0,42582.92,16.9,3,53,49
2026-05-12,33.0,22.2,0.30,0.30,2.0,43200.00,16.4,51,67,48
2026-05-13,33.7,22.8,0.50,0.50,4.0,40007.69,12.9,51,29,46
2026-05-14,33.7,22.9,0.10,0.10,1.0,40214.05,14.3,51,28,49
2026-05-15,31.0,22.5,1.00,1.00,5.0,18000.00,14.1,51,327,55
2026-05-16,33.2,22.6,3.40,3.40,5.0,38820.68,13.2,55,286,63
2026-05-17,34.0,22.5,0.00,0.00,0.0,36629.08,13.9,3,230,55
2026-05-18,33.2,21.4,31.80,31.80,10.0,15334.96,14.9,65,235,81
2026-05-19,29.0,21.6,2.10,2.10,4.0,37867.79,15.4,53,257,80
2026-05-20,30.0,22.0,5.70,5.70,5.0,36420.05,14.7,63,258,78
2026-05-21,32.0,21.9,0.40,0.40,4.0,40954.29,13.2,51,255,72
2026-05-22,30.2,21.9,0.90,0.90,3.0,41172.09,13.7,53,270,74
2026-05-23,27.0,21.6,7.00,7.00,8.0,27445.04,14.9,63,269,86
2026-05-24,29.9,20.8,3.90,3.90,5.0,35056.18,15.2,61,264,77
2026-05-25,31.0,20.6,6.10,6.10,4.0,40570.25,11.8,63,272,75
2026-05-26,30.9,21.0,12.20,12.20,13.0,32766.93,10.9,61,266,79
