time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),precipitation_sum (mm),precipitation_hours (h),sunshine_duration (s),wind_speed_10m_max (km/h),weather_code (wmo code),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%)
2025-02-13,23.5,13.2,0.00,0.00,0.0,36281.20,15.5,0,293,48
2025-02-14,24.7,12.2,0.00,0.00,0.0,36256.18,13.5,3,287,46
2025-02-15,25.2,13.0,0.00,0.00,0.0,36231.49,10.8,3,34,49
2025-02-16,27.2,13.2,0.00,0.00,0.0,32400.00,8.7,3,352,56
2025-02-17,28.8,15.4,0.00,0.00,0.0,36453.95,7.5,3,341,52
2025-02-18,26.4,14.6,0.00,0.00,0.0,21873.15,9.3,3,279,54
2025-02-19,27.5,13.8,3.40,3.40,5.0,35918.82,12.9,61,279,52
2025-02-20,24.0,14.4,2.40,2.40,6.0,35879.92,15.8,55,94,72
2025-02-21,24.7,13.6,0.00,0.00,0.0,32400.00,9.8,3,313,73
2025-02-22,23.6,13.4,0.00,0.00,0.0,36872.08,11.4,3,298,67
2025-02-23,24.9,13.0,0.00,0.00,0.0,37177.02,9.1,0,303,64
2025-02-24,26.5,13.0,0.00,0.00,0.0,36853.75,9.7,3,309,60
2025-02-25,27.9,14.1,0.00,0.00,0.0,37068.59,7.8,3,312,52
2025-02-26,30.8,18.5,0.00,0.00,0.0,32400.20,7.2,3,149,50
2025-02-27,23.0,18.8,3.20,3.20,5.0,4375.26,20.0,55,75,70
2025-02-28,23.3,15.6,12.60,12.60,10.0,16158.82,12.0,63,91,79
2025-03-01,24.0,15.2,4.90,4.90,4.0,35194.24,13.4,63,59,82
2025-03-02,24.5,12.7,0.00,0.00,0.0,38649.91,12.6,0,313,64
2025-03-03,27.1,12.4,0.00,0.00,0.0,38326.96,7.8,1,152,59
2025-03-04,24.6,13.3,0.00,0.00,0.0,38535.80,17.6,2,298,57
2025-03-05,22.8,12.5,0.00,0.00,0.0,39804.09,21.7,0,297,42
2025-03-06,26.7,12.6,0.00,0.00,0.0,39746.82,12.7,0,286,44
2025-03-07,28.5,12.4,0.00,0.00,0.0,39954.43,9.3,0,285,44
2025-03-08,30.1,14.4,0.00,0.00,0.0,40162.19,11.9,0,298,44
2025-03-09,32.5,17.0,0.00,0.00,0.0,40105.79,9.4,3,137,41
2025-03-10,32.3,19.5,0.00,0.00,0.0,38466.33,12.9,3,134,44
2025-03-11,34.5,20.3,0.00,0.00,0.0,36684.87,8.4,3,326,48
2025-03-12,32.9,19.5,0.00,0.00,0.0,38619.61,12.0,3,303,48
2025-03-13,32.2,20.0,3.50,3.50,2.0,40671.16,17.5,63,309,54
2025-03-14,34.0,19.6,0.10,0.10,1.0,39825.54,12.0,51,56,48
2025-03-15,31.1,18.5,0.20,0.20,1.0,41611.43,14.3,51,32,53
2025-03-16,29.9,17.5,0.00,0.00,0.0,42344.34,12.8,1,323,46
2025-03-17,28.4,17.1,0.00,0.00,0.0,42696.61,13.4,3,303,46
2025-03-18,29.9,17.1,0.00,0.00,0.0,42977.86,11.4,2,297,43
2025-03-19,32.0,17.9,0.00,0.00,0.0,43082.37,10.8,1,322,37
2025-03-20,32.8,18.8,0.00,0.00,0.0,43127.79,13.4,1,322,33
2025-03-21,32.0,18.6,0.00,0.00,0.0,43161.58,15.5,1,306,33
2025-03-22,31.4,18.0,0.00,0.00,0.0,43195.27,15.9,1,299,35
2025-03-23,32.9,19.0,0.00,0.00,0.0,43200.00,10.2,0,249,33
2025-03-24,34.2,20.0,0.00,0.00,0.0,43200.00,7.4,0,164,33
2025-03-25,36.8,21.0,0.00,0.00,0.0,43200.00,10.1,0,96,32
2025-03-26,38.5,22.2,0.00,0.00,0.0,43200.00,12.5,2,202,28
2025-03-27,36.5,22.6,0.00,0.00,0.0,41892.14,12.5,1,284,28
2025-03-28,31.2,17.9,0.00,0.00,0.0,43200.00,14.7,3,296,21
2025-03-29,29.2,16.2,0.00,0.00,0.0,38034.56,14.9,3,294,22
2025-03-30,31.9,17.5,0.00,0.00,0.0,43200.00,12.4,2,293,22
2025-03-31,34.2,17.5,0.00,0.00,0.0,43200.00,13.0,0,296,20
2025-04-01,33.8,19.1,0.00,0.00,0.0,43200.00,13.2,0,290,20
2025-04-02,35.8,18.7,0.00,0.00,0.0,43200.00,11.0,0,305,20
2025-04-03,37.8,20.5,0.00,0.00,0.0,39336.48,11.5,3,298,17
2025-04-04,37.2,22.3,0.00,0.00,0.0,43200.00,13.3,0,299,18
2025-04-05,35.5,21.8,0.00,0.00,0.0,43200.00,13.7,3,289,22
2025-04-06,38.2,21.8,0.00,0.00,0.0,43200.00,9.5,0,283,22
2025-04-07,40.2,24.4,0.00,0.00,0.0,43200.00,9.4,2,70,24
2025-04-08,40.2,25.6,0.00,0.00,0.0,43200.00,9.6,1,115,22
2025-04-09,41.0,26.4,0.00,0.00,0.0,41772.67,15.7,3,89,28
2025-04-10,38.8,26.0,0.60,0.60,1.0,32945.79,13.2,53,118,36
2025-04-11,34.5,20.8,11.30,11.30,5.0,35376.90,20.2,65,110,64
2025-04-12,35.0,20.5,0.30,0.30,1.0,39902.99,8.6,51,89,51
2025-04-13,36.0,21.5,0.00,0.00,0.0,42331.84,10.0,1,96,42
2025-04-14,35.9,23.0,0.00,0.00,0.0,41344.11,9.6,1,105,37
2025-04-15,37.2,25.2,0.00,0.00,0.0,42038.71,9.3,1,113,34
2025-04-16,38.5,26.5,0.00,0.00,0.0,39803.15,11.1,1,116,32
2025-04-17,40.8,26.2,0.00,0.00,0.0,39475.78,18.2,3,114,34
2025-04-18,41.3,26.1,0.00,0.00,0.0,41001.84,17.1,3,94,40
2025-04-19,40.3,27.7,0.00,0.00,0.0,42547.71,18.8,2,130,42
2025-04-20,39.4,27.1,0.00,0.00,0.0,42493.98,18.2,1,96,36
2025-04-21,40.5,24.6,0.00,0.00,0.0,42097.70,13.4,3,262,18
2025-04-22,39.7,24.1,0.00,0.00,0.0,43070.33,12.3,0,279,11
2025-04-23,39.4,23.5,0.00,0.00,0.0,43012.89,13.7,0,284,12
2025-04-24,40.7,24.1,0.00,0.00,0.0,42790.44,14.2,0,267,12
2025-04-25,41.4,25.5,0.00,0.00,0.0,42572.86,13.3,2,336,13
2025-04-26,42.3,26.3,0.00,0.00,0.0,38787.43,19.6,3,260,14
2025-04-27,41.2,27.5,0.00,0.00,0.0,40793.73,13.6,2,346,13
2025-04-28,41.4,26.3,0.00,0.00,0.0,40268.65,16.6,3,100,23
2025-04-29,37.9,25.3,0.00,0.00,0.0,42063.79,14.6,0,103,36
2025-04-30,37.3,26.6,0.10,0.10,1.0,37328.12,11.7,51,109,36
2025-05-01,37.7,26.4,0.00,0.00,0.0,36000.00,13.4,3,108,37
2025-05-02,28.5,21.8,14.60,14.60,6.0,22955.96,11.3,63,76,70
2025-05-03,35.7,24.0,3.80,3.80,2.0,34353.27,14.9,63,142,51
2025-05-04,34.7,24.9,0.50,0.50,1.0,33900.32,10.2,53,97,52
2025-05-05,35.2,22.5,1.70,1.70,2.0,37890.16,11.3,55,90,61
2025-05-06,34.0,22.2,1.20,1.20,2.0,37374.05,17.3,55,91,62
2025-05-07,32.1,23.7,2.70,2.70,4.0,37420.06,10.1,61,85,67
2025-05-08,31.8,23.6,4.10,4.10,4.0,33037.30,10.1,63,73,63
2025-05-09,37.5,24.8,0.80,0.80,2.0,37439.53,10.7,53,120,47
2025-05-10,37.5,25.5,6.70,6.70,1.0,36105.98,15.7,63,46,58
2025-05-11,38.3,25.1,0.00,0.00,0.0,41471.40,13.0,1,316,44
2025-05-12,39.8,25.5,0.00,0.00,0.0,41439.45,12.9,0,278,29
2025-05-13,41.3,28.8,0.00,0.00,0.0,40072.61,19.8,1,286,23
2025-05-14,41.2,28.5,0.00,0.00,0.0,41536.87,16.0,0,299,23
2025-05-15,41.8,29.4,0.00,0.00,0.0,41490.90,12.3,0,287,21
2025-05-16,42.8,28.4,0.00,0.00,0.0,40641.45,17.4,1,308,28
2025-05-17,43.0,28.9,0.00,0.00,0.0,38081.76,19.7,1,281,29
2025-05-18,42.2,28.5,0.00,0.00,0.0,40861.96,14.1,1,44,36
2025-05-19,41.8,28.7,0.00,0.00,0.0,40877.29,12.3,1,92,46
2025-05-20,42.5,28.5,0.00,0.00,0.0,38246.70,15.8,2,111,43
2025-05-21,43.0,29.4,0.00,0.00,0.0,35644.95,23.8,3,103,46
2025-05-22,37.3,25.1,0.00,0.00,0.0,41191.11,14.1,1,114,55
2025-05-23,38.5,26.6,0.00,0.00,0.0,39994.46,13.5,2,106,49
2025-05-24,38.0,28.9,0.00,0.00,0.0,39534.84,16.0,2,107,47
2025-05-25,31.6,22.9,1.50,1.50,7.0,28957.20,11.4,53,84,73
2025-05-26,35.7,24.3,0.30,0.30,2.0,38629.80,14.6,51,95,64
2025-05-27,36.2,26.4,0.00,0.00,0.0,41090.00,8.8,0,100,60
2025-05-28,39.6,27.6,0.00,0.00,0.0,41180.58,10.7,3,86,55
2025-05-29,41.0,28.0,0.00,0.00,0.0,25583.91,8.4,3,198,42
2025-05-30,36.4,27.5,0.00,0.00,0.0,23131.51,13.4,3,121,42
2025-05-31,41.2,27.6,0.80,0.80,1.0,36076.55,12.5,53,203,40
2025-06-01,37.2,25.5,3.10,3.10,3.0,23033.73,17.5,61,234,48
2025-06-02,37.5,24.8,0.30,0.30,2.0,37316.25,12.5,51,259,43
2025-06-03,35.1,25.4,0.20,0.20,1.0,28177.83,11.4,51,266,47
2025-06-04,36.7,24.4,0.50,0.50,1.0,31374.31,14.9,53,70,56
2025-06-05,37.2,24.1,0.10,0.10,1.0,40967.60,10.3,51,272,46
2025-06-06,38.7,26.2,0.00,0.00,0.0,40419.33,10.2,1,234,38
2025-06-07,41.7,28.4,0.00,0.00,0.0,41569.52,11.8,0,349,36
2025-06-08,43.0,29.9,0.00,0.00,0.0,41355.14,14.1,1,284,33
2025-06-09,43.8,30.2,0.00,0.00,0.0,41760.77,16.5,0,293,25
2025-06-10,43.2,30.5,0.00,0.00,0.0,41972.39,13.9,0,305,23
2025-06-11,43.3,30.9,0.00,0.00,0.0,41726.04,10.7,0,25,37
2025-06-12,43.5,31.6,0.60,0.60,2.0,41000.89,11.4,51,107,43
2025-06-13,41.2,31.4,0.00,0.00,0.0,41012.27,13.0,2,114,49
2025-06-14,43.3,31.0,0.00,0.00,0.0,41044.36,12.6,2,106,42
2025-06-15,38.7,29.8,0.30,0.30,3.0,32815.00,16.3,51,115,54
2025-06-16,32.2,25.2,32.50,32.50,13.0,20665.62,12.1,65,91,82
2025-06-17,34.0,24.1,10.60,10.60,13.0,33113.91,10.7,63,102,79
2025-06-18,33.2,24.3,0.60,0.60,2.0,37371.04,7.1,53,135,76
2025-06-19,32.8,26.0,0.20,0.20,2.0,39125.58,11.1,51,117,76
2025-06-20,32.0,25.8,1.70,1.70,4.0,12607.07,11.2,61,105,83
2025-06-21,35.2,26.4,1.40,1.40,5.0,37569.30,6.8,53,135,74
2025-06-22,34.8,28.3,3.40,3.40,2.0,39125.43,8.0,63,129,72
2025-06-23,36.9,28.0,0.40,0.40,3.0,40053.05,8.7,51,110,69
2025-06-24,37.0,27.0,13.10,13.10,8.0,37412.91,11.5,63,125,71
2025-06-25,32.3,26.2,13.50,13.50,10.0,7881.76,11.6,63,96,84
2025-06-26,34.7,26.2,7.20,7.20,2.0,39050.27,11.5,63,93,74
2025-06-27,33.8,26.0,6.90,6.90,8.0,40090.94,8.5,63,109,76
2025-06-28,36.7,25.9,10.80,10.80,6.0,38991.30,11.1,65,134,73
2025-06-29,33.8,25.5,6.40,6.40,9.0,6895.70,9.2,61,160,78
2025-06-30,32.0,25.1,20.50,20.50,15.0,26228.59,8.6,65,113,88
2025-07-01,33.4,25.0,10.80,10.80,6.0,27251.41,9.4,63,93,82
2025-07-02,33.1,27.1,3.30,3.30,5.0,41479.59,9.9,63,97,80
2025-07-03,33.4,26.9,0.50,0.50,5.0,39014.28,10.4,51,105,77
2025-07-04,34.3,26.5,3.50,3.50,8.0,39291.87,6.7,61,95,78
2025-07-05,35.8,26.4,2.70,2.70,10.0,36739.09,6.9,55,157,74
2025-07-06,35.8,26.5,7.80,7.80,9.0,38035.44,8.5,63,303,75
2025-07-07,33.3,26.1,12.90,12.90,5.0,22609.91,6.7,63,240,82
2025-07-08,34.3,27.2,0.20,0.20,2.0,38222.89,12.5,51,297,75
2025-07-09,32.0,26.5,10.40,10.40,8.0,17294.72,6.8,65,31,83
2025-07-10,29.9,25.9,1.00,1.00,5.0,13911.93,8.8,51,157,85
2025-07-11,31.9,26.0,0.80,0.80,3.0,24112.53,4.5,53,174,80
2025-07-12,33.9,26.5,2.60,2.60,3.0,40497.16,8.2,61,104,80
2025-07-13,32.7,26.5,17.50,17.50,11.0,28210.53,11.0,65,81,85
2025-07-14,30.9,25.8,17.60,17.60,19.0,29572.28,17.9,63,108,85
2025-07-15,32.3,25.5,9.60,9.60,14.0,25716.79,16.6,61,130,84
2025-07-16,32.5,25.3,0.80,0.80,7.0,31494.90,11.0,51,131,82
2025-07-17,31.1,26.6,2.20,2.20,7.0,20960.74,12.7,55,111,82
2025-07-18,32.3,26.0,2.40,2.40,6.0,40314.25,17.9,61,81,80
2025-07-19,32.7,25.9,0.10,0.10,1.0,41512.26,15.8,51,146,76
2025-07-20,34.5,26.2,0.00,0.00,0.0,39600.00,8.6,3,215,71
2025-07-21,31.5,26.3,0.90,0.90,8.0,8932.30,5.8,51,126,79
2025-07-22,34.5,26.1,0.40,0.40,3.0,39031.70,5.6,51,247,74
2025-07-23,33.5,27.1,4.40,4.40,8.0,39123.72,9.3,61,264,79
2025-07-24,35.6,26.2,0.60,0.60,1.0,41345.11,9.9,53,291,71
2025-07-25,36.3,26.6,0.00,0.00,0.0,40622.62,10.7,3,314,66
2025-07-26,36.0,27.4,2.80,2.80,4.0,38839.31,8.0,61,174,73
2025-07-27,36.7,29.0,1.30,1.30,4.0,41265.47,12.5,53,94,66
2025-07-28,37.5,27.8,0.40,0.40,3.0,39366.34,9.8,51,124,67
2025-07-29,32.3,26.5,7.30,7.30,10.0,34063.43,6.7,63,99,81
2025-07-30,32.0,25.5,27.00,27.00,21.0,24394.16,10.0,65,114,88
2025-07-31,31.5,25.5,13.60,13.60,14.0,25317.55,8.6,63,147,87
2025-08-01,32.0,25.6,5.50,5.50,8.0,28097.87,8.5,63,238,84
2025-08-02,32.8,26.1,1.80,1.80,6.0,27430.79,11.4,53,245,77
2025-08-03,33.2,26.1,1.10,1.10,4.0,34497.88,11.2,53,261,78
2025-08-04,31.2,26.2,0.00,0.00,0.0,874.06,11.3,3,236,81
2025-08-05,29.9,26.5,9.00,9.00,7.0,4241.24,11.4,63,202,84
2025-08-06,32.2,26.4,0.70,0.70,3.0,19228.13,8.4,51,250,79
2025-08-07,34.1,26.2,0.00,0.00,0.0,43200.00,12.8,3,274,70
2025-08-08,33.3,26.6,0.00,0.00,0.0,19979.57,11.2,3,261,72
2025-08-09,30.9,26.1,10.80,10.80,6.0,11459.05,7.3,63,297,85
2025-08-10,32.5,26.1,1.20,1.20,9.0,36156.21,7.1,51,279,80
2025-08-11,34.0,26.6,3.60,3.60,4.0,29159.37,11.0,63,260,78
2025-08-12,33.3,26.9,0.00,0.00,0.0,25688.02,8.4,3,263,78
2025-08-13,33.7,27.0,0.00,0.00,0.0,28383.92,8.2,3,261,73
2025-08-14,29.6,25.6,8.20,8.20,11.0,2961.21,6.6,61,95,90
2025-08-15,31.8,25.4,2.30,2.30,11.0,38942.33,7.3,53,110,85
2025-08-16,31.1,26.5,9.90,9.90,4.0,22475.65,7.8,63,97,86
2025-08-17,32.2,27.4,2.80,2.80,4.0,27373.17,9.5,61,83,86
2025-08-18,32.0,27.0,11.60,11.60,6.0,37948.00,13.8,63,89,82
2025-08-19,32.0,26.8,5.90,5.90,7.0,39931.35,11.4,63,93,80
2025-08-20,32.7,25.3,19.30,19.30,13.0,35387.89,11.4,65,93,79
2025-08-21,33.8,25.4,2.30,2.30,9.0,38316.70,12.3,53,100,75
2025-08-22,34.7,25.8,4.60,4.60,8.0,36106.05,7.1,61,116,73
2025-08-23,32.6,25.9,6.60,6.60,10.0,27431.95,10.0,63,80,84
2025-08-24,31.4,24.6,18.80,18.80,15.0,32579.43,12.7,63,99,86
2025-08-25,29.5,24.8,9.20,9.20,21.0,12106.81,15.6,61,115,88
2025-08-26,30.1,25.4,4.50,4.50,12.0,22774.89,17.9,61,121,88
2025-08-27,32.7,25.4,3.40,3.40,9.0,38996.64,8.6,61,120,85
2025-08-28,32.5,25.1,14.50,14.50,15.0,33695.27,9.7,63,123,86
2025-08-29,31.6,25.2,2.60,2.60,7.0,19657.18,12.5,55,110,87
2025-08-30,31.9,25.5,4.90,4.90,7.0,27891.71,11.8,63,106,83
2025-08-31,30.1,24.2,24.10,24.10,21.0,13182.86,15.6,63,122,91
2025-09-01,29.1,24.0,40.10,40.10,23.0,18641.05,16.8,63,121,92
2025-09-02,27.0,24.0,10.60,10.60,14.0,4270.65,15.5,63,118,92
2025-09-03,29.1,24.1,22.80,22.80,18.0,21693.36,10.7,65,69,88
2025-09-04,31.6,23.9,8.50,8.50,5.0,26737.13,10.9,63,49,86
2025-09-05,31.2,24.6,9.50,9.50,11.0,35505.70,16.3,63,89,84
2025-09-06,31.6,24.7,7.00,7.00,9.0,35786.95,12.2,63,107,85
2025-09-07,32.1,24.9,2.10,2.10,4.0,39358.06,9.1,53,118,85
2025-09-08,32.0,25.2,0.70,0.70,6.0,41879.76,6.5,51,164,81
2025-09-09,32.5,25.8,0.50,0.50,3.0,42013.16,10.7,51,286,75
2025-09-10,33.3,25.3,0.00,0.00,0.0,42046.61,15.3,3,287,72
2025-09-11,33.1,25.0,0.00,0.00,0.0,40843.46,15.1,3,281,68
2025-09-12,33.8,25.0,0.20,0.20,2.0,41589.78,11.8,51,283,64
2025-09-13,35.5,26.8,0.30,0.30,3.0,37000.78,11.2,51,284,56
2025-09-14,36.6,27.7,0.00,0.00,0.0,41135.18,11.1,3,288,54
2025-09-15,36.8,28.0,0.00,0.00,0.0,40155.00,13.1,3,270,51
2025-09-16,37.0,27.6,0.00,0.00,0.0,40682.10,10.1,3,283,56
2025-09-17,36.3,25.8,0.30,0.30,2.0,40193.90,10.1,51,26,62
2025-09-18,35.0,25.5,2.20,2.20,5.0,40229.89,8.8,53,43,64
2025-09-19,35.4,27.3,0.80,0.80,2.0,40527.84,10.9,53,319,60
2025-09-20,36.2,26.3,0.00,0.00,0.0,40563.72,15.2,1,302,54
2025-09-21,36.5,26.0,0.00,0.00,0.0,40337.58,14.4,1,296,52
2025-09-22,37.1,26.6,0.00,0.00,0.0,40373.21,15.8,0,293,48
2025-09-23,36.8,26.6,0.00,0.00,0.0,40146.67,16.3,1,296,47
2025-09-24,36.2,26.2,0.00,0.00,0.0,40181.91,15.3,0,295,51
2025-09-25,36.3,26.2,0.00,0.00,0.0,39955.36,13.4,0,300,50
2025-09-26,37.0,25.8,0.00,0.00,0.0,39728.96,13.9,0,323,53
2025-09-27,38.5,26.9,0.40,0.40,2.0,39600.00,8.1,51,50,54
2025-09-28,37.0,28.6,0.00,0.00,0.0,39600.00,13.1,0,105,57
2025-09-29,36.8,24.9,7.20,7.20,4.0,39600.00,8.2,63,123,57
2025-09-30,34.2,24.9,0.30,0.30,1.0,29323.84,5.9,51,225,68
2025-10-01,33.0,24.0,3.20,3.20,5.0,38718.22,9.5,61,154,77
2025-10-02,32.3,24.7,2.20,2.20,6.0,39198.71,10.3,53,96,73
2025-10-03,33.7,25.1,0.20,0.20,2.0,39600.00,7.9,51,73,69
2025-10-04,34.5,25.0,0.00,0.00,0.0,39600.00,12.4,3,296,60
2025-10-05,34.2,22.4,9.90,9.90,5.0,39600.00,14.5,65,274,65
2025-10-06,29.3,21.8,7.90,7.90,7.0,8893.50,10.3,63,107,85
2025-10-07,28.8,20.4,6.60,6.60,10.0,32041.05,10.8,63,147,87
2025-10-08,26.2,20.4,0.70,0.70,3.0,30109.37,10.3,53,314,85
2025-10-09,28.4,19.5,0.10,0.10,1.0,39531.02,8.5,51,304,73
2025-10-10,28.6,19.4,0.00,0.00,0.0,39600.00,5.9,0,282,68
2025-10-11,29.0,19.5,0.00,0.00,0.0,39600.00,9.6,1,291,68
2025-10-12,30.6,20.6,0.00,0.00,0.0,39600.00,10.1,0,311,63
2025-10-13,31.6,20.5,0.00,0.00,0.0,39600.00,7.1,0,313,58
2025-10-14,31.8,21.1,0.00,0.00,0.0,39600.00,7.0,0,328,51
2025-10-15,31.9,20.1,0.00,0.00,0.0,39600.00,8.5,0,304,51
2025-10-16,31.5,20.3,0.00,0.00,0.0,39600.00,7.3,0,307,53
2025-10-17,32.2,20.4,0.00,0.00,0.0,39600.00,7.6,0,314,56
2025-10-18,33.2,21.7,0.00,0.00,0.0,39490.41,5.7,0,315,54
2025-10-19,33.6,23.0,0.00,0.00,0.0,38789.86,6.5,1,3,51
2025-10-20,33.2,22.5,0.00,0.00,0.0,38833.62,8.5,1,79,54
2025-10-21,31.0,23.4,0.60,0.60,5.0,36773.29,6.9,51,138,60
2025-10-22,32.0,21.2,0.00,0.00,0.0,36386.52,9.9,1,304,53
2025-10-23,31.8,20.0,0.00,0.00,0.0,39403.93,9.7,0,308,47
2025-10-24,32.2,20.0,0.00,0.00,0.0,39160.28,9.2,0,308,45
2025-10-25,31.9,20.1,0.00,0.00,0.0,38916.07,8.5,0,7,45
2025-10-26,32.1,19.4,0.00,0.00,0.0,38944.80,5.2,3,91,46
2025-10-27,30.6,19.9,0.00,0.00,0.0,25402.35,13.6,3,127,57
2025-10-28,27.5,20.5,0.00,0.00,0.0,6924.47,6.6,3,103,70
2025-10-29,29.2,20.0,0.00,0.00,0.0,34453.29,8.3,3,5,64
2025-10-30,27.8,22.4,0.00,0.00,0.0,1974.10,5.5,3,144,77
2025-10-31,30.5,20.9,0.20,0.20,2.0,32326.44,8.4,51,281,71
2025-11-01,31.1,19.5,0.00,0.00,0.0,37186.33,10.2,0,287,58
2025-11-02,29.5,18.6,0.00,0.00,0.0,37767.52,12.7,0,283,57
2025-11-03,30.6,17.8,0.00,0.00,0.0,38073.25,14.0,3,279,53
2025-11-04,29.8,18.6,0.00,0.00,0.0,36622.77,10.0,3,152,62
2025-11-05,29.5,16.9,0.00,0.00,0.0,36957.57,11.3,1,304,54
2025-11-06,26.7,15.7,0.00,0.00,0.0,37799.82,10.7,0,295,46
2025-11-07,27.8,15.0,0.00,0.00,0.0,37510.66,9.5,0,287,45
2025-11-08,27.1,13.9,0.00,0.00,0.0,37502.19,10.2,0,294,44
2025-11-09,27.0,13.8,0.00,0.00,0.0,37188.00,9.2,0,292,47
2025-11-10,27.4,13.6,0.00,0.00,0.0,36680.61,9.0,3,290,46
2025-11-11,27.5,13.2,0.00,0.00,0.0,36736.03,10.6,0,292,48
2025-11-12,27.5,13.6,0.00,0.00,0.0,36224.32,12.6,0,289,50
2025-11-13,26.2,12.8,0.00,0.00,0.0,35992.92,9.6,0,288,52
2025-11-14,26.1,12.9,0.00,0.00,0.0,35761.31,9.5,0,287,51
2025-11-15,26.6,12.4,0.00,0.00,0.0,35812.04,10.3,0,289,52
2025-11-16,27.0,12.1,0.00,0.00,0.0,35290.93,11.2,0,299,50
2025-11-17,26.2,11.9,0.00,0.00,0.0,35051.89,6.3,0,287,52
2025-11-18,26.0,13.1,0.00,0.00,0.0,34525.05,7.9,0,291,62
2025-11-19,26.4,13.2,0.00,0.00,0.0,34569.38,5.4,1,141,61
2025-11-20,26.5,13.9,0.00,0.00,0.0,34037.23,5.1,0,217,63
2025-11-21,26.5,15.0,0.00,0.00,0.0,34078.26,5.6,0,196,60
2025-11-22,26.3,13.9,0.00,0.00,0.0,34407.85,7.7,0,287,56
2025-11-23,26.0,13.3,0.00,0.00,0.0,34446.91,7.6,0,288,58
2025-11-24,25.0,12.2,0.00,0.00,0.0,34373.90,6.5,0,299,58
2025-11-25,24.1,11.2,0.00,0.00,0.0,34385.90,8.5,0,291,58
2025-11-26,24.0,11.2,0.00,0.00,0.0,34396.98,5.1,0,320,57
2025-11-27,24.5,11.8,0.00,0.00,0.0,34114.73,4.3,0,17,61
2025-11-28,25.5,11.6,0.00,0.00,0.0,33830.53,7.6,1,305,59
2025-11-29,26.0,12.4,0.00,0.00,0.0,33837.81,11.1,3,310,52
2025-11-30,23.7,11.1,0.00,0.00,0.0,34138.04,12.8,3,288,49
2025-12-01,24.5,9.8,0.00,0.00,0.0,34143.98,6.1,0,330,53
2025-12-02,25.5,11.1,0.00,0.00,0.0,33559.34,8.0,1,324,56
2025-12-03,23.0,10.1,0.00,0.00,0.0,34448.33,9.8,2,302,55
2025-12-04,22.1,9.4,0.00,0.00,0.0,34451.92,10.3,3,288,55
2025-12-05,22.0,8.3,0.00,0.00,0.0,34158.45,7.1,3,281,57
2025-12-06,23.8,10.1,0.00,0.00,0.0,32973.67,12.5,3,281,52
2025-12-07,24.4,10.7,0.00,0.00,0.0,33566.35,9.8,3,282,57
2025-12-08,25.4,11.7,0.00,0.00,0.0,34456.94,12.4,0,284,53
2025-12-09,24.6,11.6,0.00,0.00,0.0,34455.84,11.3,3,283,55
2025-12-10,24.2,11.7,0.00,0.00,0.0,34453.79,9.1,0,286,58
2025-12-11,24.8,10.5,0.00,0.00,0.0,34450.84,10.0,0,279,62
2025-12-12,24.5,10.1,0.00,0.00,0.0,34446.89,4.5,3,311,64
2025-12-13,24.6,12.1,0.00,0.00,0.0,31209.37,3.7,3,100,68
2025-12-14,24.3,11.6,0.00,0.00,0.0,32400.00,4.7,3,292,70
2025-12-15,23.4,10.3,0.00,0.00,0.0,33769.96,7.4,3,279,72
2025-12-16,23.5,11.6,0.00,0.00,0.0,34719.39,11.2,1,286,70
2025-12-17,23.9,11.4,0.00,0.00,0.0,35009.52,9.3,3,284,71
2025-12-18,22.6,11.1,0.00,0.00,0.0,34999.00,7.5,3,306,77
2025-12-19,22.0,10.2,0.00,0.00,0.0,31832.58,6.9,3,283,77
2025-12-20,22.0,9.3,0.00,0.00,0.0,30701.25,6.3,3,116,78
2025-12-21,20.7,10.7,0.00,0.00,0.0,27460.91,5.5,3,125,81
2025-12-22,21.6,11.9,0.00,0.00,0.0,26111.44,6.4,3,257,82
2025-12-23,23.1,11.5,0.00,0.00,0.0,30040.85,9.5,3,288,78
2025-12-24,21.4,10.1,0.00,0.00,0.0,35779.70,11.4,0,279,66
2025-12-25,21.5,9.2,0.00,0.00,0.0,35814.50,6.7,3,275,64
2025-12-26,20.9,9.9,0.00,0.00,0.0,29777.46,8.2,3,308,72
2025-12-27,20.5,9.3,0.00,0.00,0.0,29037.73,7.1,3,287,78
2025-12-28,20.7,9.1,0.00,0.00,0.0,31634.88,6.3,3,283,80
2025-12-29,19.7,9.7,0.00,0.00,0.0,25146.07,5.2,3,277,82
2025-12-30,20.5,9.1,0.00,0.00,0.0,29375.00,7.4,3,275,77
2025-12-31,19.3,9.0,0.00,0.00,0.0,29860.78,10.4,3,115,85
2026-01-01,16.9,10.9,2.50,2.50,2.0,2980.12,10.2,61,234,89
2026-01-02,17.6,11.4,0.00,0.00,0.0,34749.27,9.7,3,303,78
2026-01-03,17.4,8.8,0.00,0.00,0.0,23927.51,6.4,3,292,77
2026-01-04,17.1,8.6,0.00,0.00,0.0,31162.61,8.3,3,306,78
2026-01-05,17.5,8.5,0.00,0.00,0.0,35594.55,8.3,3,306,81
2026-01-06,17.2,7.2,0.00,0.00,0.0,32400.00,7.8,3,296,85
2026-01-07,15.6,8.3,0.00,0.00,0.0,22384.73,9.6,3,306,89
2026-01-08,14.4,7.1,0.00,0.00,0.0,24169.09,5.7,3,345,88
